"","name_textgrid_file","label","start_time","end_time","duration","previousLabel","followingLabel","mean_F0(Hz)","min_F0(Hz)","max_F0(Hz)","std_dev_F0(Hz)","mean_F1(Hz)","min_F1(Hz)","max_F1(Hz)","std_dev_F1(Hz)","mean_F2(Hz)","min_F2(Hz)","max_F2(Hz)","std_dev_F2(Hz)","mean_HNR(dB)","min_HNR(dB)","max_HNR(dB)","std_dev_HNR(dB)","syll","previous_syll","next_syll","word","previous_word","next_word","pos_dismo","previous_pos_dismo","next_pos-dismo","speaker","previous_speaker","next_speaker","genre","formality","nb_of_speakers","situation_type","interaction","preparation","media","professionalism","naturality","year_of_recording","speaker_gender","speaker_nationality","pos_dismo_large"
"204","deb_4_L2.TextGrid","k",102.7536,102.7966,0.0429999999999921,"o~","v","104.67793461850474","102.70831421860379","107.08771475263039","1.0162841521374213",286.734239093708,"251.6513289199195",400.877688349449,41.4127101707624,1857.01803658216,1636.35189022091,2010.07487742826,125.342747518881,"11.11588275198891",6.94509046488835,13.4853971798111,"2.8807944689360987","do~k","tE","vu","donc","rajoutait","vous","CON:coo","VER:impf","PRO:per:sjt","L1+L2","L2","L1","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","Adv"
"205","deb_4_L2.TextGrid","a",106.0398,106.1216,0.0818000000000012,"a","l","198.30463109220622","120.62564776797402","260.3643918940599","65.48015668756385",690.762133592801,"421.2023080329848",934.720926118304,128.179635023888,1336.0150932087,771.250389704637,2433.58302432121,434.596308621368,"2.1401810623155937",-1.99767686343088,4.73074602240484,"2.2916803418271137","a","a","lOR","alors","ah","vérifiez","ADV","ITJ","VER:impe","L2+L1","L1","L1","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","Adv"
"206","deb_4_L2.TextGrid","a",225.6938,225.7338,0.039999999999992,"p","R","125.88801635212285","100.72455073400876","188.7747731803311","38.227816749461184",485.902165418373,"395.7270170653744",521.791490471253,39.145411114841,1447.57197120337,1344.55066220738,1661.36856431978,108.06651500961,"5.092302623878094",3.73933874414886,7.75119914028254,"1.811263974839189","paRs","wi","k@","parce","oui","que","CON:sub","ADV","PRO:dem","L2+L1","L1","L1","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","SC"
"207","deb_4_L2.TextGrid","k",225.7938,225.8238,0.0300000000000011,"s","@","214.07781165945028","211.8641308351598","215.25419258677758","0.8460058884523475",586.302946223501,"571.8940346942493",599.869787549349,10.149515299358,1427.40068982058,1222.50907950056,1546.66673552016,107.984668710737,"10.591376576558101",9.52994218805358,11.7151938310389,"1.0283823767023594","k@","paRs","sa","que","parce","ça","CON:sub","ADV","PRO:dem","L2+L1","L1","L1","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","SC"
"208","deb_4_L2.TextGrid","a",226.1438,226.1938,0.0500000000000114,"p","s","178.1377851507096","146.47776468214641","199.48438200290178","11.56063304735151",516.894187211655,"398.76446669465867",606.53794596599,83.9288243093657,1490.87052154186,1420.11994373831,1609.14292873034,60.5490790130645,"3.146541855255892",0.107661984326396,5.5312015702533,"1.8860756999630979","pas","sa","ki","parce","ça","qu'","CON:sub","PRO:dem","PRO:per:sjt","L2+L1","L1","L1","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","SC"
"209","deb_4_L2.TextGrid","k",226.2738,226.3038,0.0300000000000011,"s","i","189.17977273789865","185.15453678848357","204.3581975568776","5.457614166390173",303.350285632047,"253.81105565115402",392.193164710543,48.5110136269099,1893.50869333925,1753.22006834135,1930.70598441457,34.8577939950641,"9.213497096873708",7.87493833680608,10.1421695680686,"0.9873398668117924","ki","pas","fo","qu'","parce","il","CON:sub","PRO:dem","PRO:per:sjt","L2+L1","L1","L1","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","SC"
"210","deb_4_L2.TextGrid","a",230.0728,230.1328,0.0600000000000023,"p","s","116.34968712994325","111.79192453869051","118.3074405398105","1.5505424205464842",567.440815888516,"477.86940774963267",609.81718781458,43.6945457052631,1399.62430500046,1287.20560645362,1508.67710928769,67.814618960313,"7.258041371092211",0.0718573413488652,12.6272558527757,"4.646168674517053","pas","vR@","k@","parce","oeuvre","que","CON:sub","NOM:com","_","L2","L2+L1","--undefined--","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","SC"
"211","deb_4_L2.TextGrid","k",230.2167,230.3028,0.0860999999999876,"s","@","--undefined--","--undefined--","--undefined--","--undefined--",560.52725484307,"320.91313774226177",763.727322598214,100.06252862297,1719.2299467687,1628.3767317682,1829.93727345344,55.979985497917,"--undefined--",-225.002261213685,-200,"-0","k@","pas","_","que","parce","_","CON:sub","NOM:com","_","L2","L2+L1","--undefined--","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","SC"
"212","deb_4_L2.TextGrid","k",239.8502,239.8802,0.0300000000000011,"o~","s","99.08047512143094","97.2789676429762","101.78917402650998","1.9056673265871886",401.4742268241,"363.01161910684084",432.642571207194,29.9936462235518,1750.13150137645,1604.83216993461,2013.00394756355,157.850540176815,"5.800706355664578",2.80633100522511,11.0733801855533,"4.5733130457090985","do~k","_","se","donc","_","c'","CON:coo","_","PRO:dem","L2","L2+L1","--undefined--","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","Adv"
"213","deb_4_L3.TextGrid","a",109.3467,109.4022,0.055499999999995,"d","j","205.0718132975129","196.36588902141685","220.31047073697087","6.716901655220186",560.424106794738,"469.31052556520245",607.249020643229,47.4265165067347,1665.24831961847,1462.26459510504,1846.64732281601,140.813758335541,"7.220967320623197",3.77477411176401,13.4969454236356,"4.107213859434262","da","9~","j9R","ailleurs","d'","Naullaud","ADV","PRP","NOM:pro","L3","L3+L1","gap","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","Adv"
"214","deb_4_L3.TextGrid","a",126.1847,126.2759,0.0911999999999864,"a","l","156.9781264295315","140.61847486843334","169.65063745835528","9.353530660510055",750.358544210303,"651.9722179495163",827.494055600402,59.8791636495103,1418.37844464494,1357.75757458324,1536.65937878269,52.3823172485558,"4.172466709076427",-0.724866689540467,11.2766371408359,"3.5336871144364177","a","a","lOR","alors","ah","voilà","ADV","ITJ","VER:pres:entatif","L3","gap","gap","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","Adv"
"215","deb_4_L3.TextGrid","a",176.1889,176.2743,0.0854000000000212,"o","l","162.88719592438136","157.873705858584","171.83068750105656","3.6938267639810087",582.699980826733,"487.4273244254862",641.046907412475,52.7101699775213,1319.76663611076,1039.48976886566,1507.91139657494,169.64864884616,"6.544589274685298",4.3285976644976,8.76110990837815,"1.443986216680098","a","to","lOR","alors","Cocteau","_","ADV","NOM:pro","_","L3","L3+L2","L2+L3","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","Adv"
"216","deb_4_L3.TextGrid","a",186.7436,186.8086,0.0650000000000261,"_","l","177.44889380180962","172.6848645438155","182.69735962489779","3.7362914927066173",706.983160594022,"686.1062112854835",760.501202628975,14.3166885737378,1380.40627137589,1338.18419251748,1422.56025322583,25.4206635853816,"5.288803827787461",1.96394182882793,8.22539734012126,"2.266710481337027","a","_","lOR","alors","_","vous","ADV","_","PRO:per:sjt","L3+L2","L2","L3","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","Adv"
"217","deb_4_L3.TextGrid","a",187.8537,187.9286,0.0748999999999853,"o~","l","146.7353544360606","141.80830198650554","154.90126575540714","3.8460627276368102",625.563732407475,"461.6201168466709",718.184131719429,83.4595566799229,1383.72545358072,1098.30367611874,1546.29353094782,156.559920912242,"7.445023220579216",2.27780150985903,11.2383523331582,"3.3064369567686462","a","go~","lOR","alors","Aragon","_","ADV","NOM:pro","_","L3","L3+L2","gap","political_debate","formal",3,"multilogue","interactive","semi_prepared","media","professional","natural","2009","M","FR","Adv"
"218","hom_1.TextGrid","k",68.761,68.9389,0.177900000000008,"o~","_","225.26039268170547","219.31800193059212","234.4626275999213","5.3648341431074815",688.964952970673,"317.3537184354719",2291.20441849675,407.941401224749,1804.7904641227,917.012366094914,2248.87007198974,373.716755597025,"1.4202183515169755",-226.087678408163,26.9422850472198,"3.2723226500496367","do~k","kwa","_","donc","pourquoi","_","CON:coo","ADV:int","_","L1","--undefined--","--undefined--","homely","formal",1,"monologue","non_interactive","prepared","semi_media","professional","natural","2008","M","BE","Adv"
"219","hom_1.TextGrid","k",187.1447,187.185,0.040300000000002,"s","a","--undefined--","--undefined--","--undefined--","--undefined--",711.689214467876,"490.8472428957318",991.842827503328,205.727791942823,1657.11262208201,966.721123403517,2195.78327037872,410.112121893442,"-3.681852613246556",-224.991255548689,-3.59012293504473,"0.1297253549851382","kaR","sa~s","se","car","reconnaissance","c'","CON:coo","NOM:com","PRO:dem","L1","--undefined--","--undefined--","homely","formal",1,"monologue","non_interactive","prepared","semi_media","professional","natural","2008","M","BE","CC"
"220","hom_1.TextGrid","a",187.185,187.2661,0.0810999999999922,"k","R","204.97410035031214","196.90276577381997","214.76084620566562","4.939717139868443",535.598877046594,"357.30601726694056",635.190193313569,84.8887847155629,1804.47226784792,1581.00332982952,2104.34431102149,172.131381142557,"6.9197249799971265",-2.99971619141363,11.3680278239075,"4.69506867125133","kaR","sa~s","se","car","reconnaissance","c'","CON:coo","NOM:com","PRO:dem","L1","--undefined--","--undefined--","homely","formal",1,"monologue","non_interactive","prepared","semi_media","professional","natural","2008","M","BE","CC"
"221","hom_1.TextGrid","k",285.751,285.8588,0.107799999999997,"o~","_","200.09414198229175","180.09197607804091","221.42229245651058","10.033928373038467",575.559228185678,"273.2632728178988",1152.95457912114,222.583501353796,1899.69822474305,868.489282043394,2540.56841297252,499.316980379801,"3.7983106367930755",-225.133172888937,25.3649559807441,"5.410203542643258","do~k","dRa","_","donc","faudra","_","CON:coo","VER:fut","_","L1","--undefined--","--undefined--","homely","formal",1,"monologue","non_interactive","prepared","semi_media","professional","natural","2008","M","BE","Adv"
"222","hom_2.TextGrid","k",28.0527,28.1811,0.128399999999999,"o~","_","143.0441113194453","115.19510049926474","243.95194251431096","35.95931082891508",511.065731687981,"459.3661567504274",562.693204302624,23.8925939090491,1596.78787782797,1178.7658514229,2048.69118418599,254.19155085936,"4.136867158810803",-0.350574150784704,8.18895765189273,"2.934743883627945","do~k","_","_","donc","_","_","CON:coo","_","_","L1","--undefined--","--undefined--","homely","formal",1,"monologue","non_interactive","prepared","semi_media","professional","natural","2008","M","FR","Adv"
"223","hom_2.TextGrid","a",134.9812,135.0512,0.0699999999999932,"d","j","120.50628212045333","118.21279446429074","126.70956086530593","2.856774254927857",444.369802841167,"387.43144807205493",467.233058472698,25.7146568864323,1797.21726535155,1668.61438861837,1960.26221123669,83.8895384626902,"8.732658290524675",2.43021596166852,13.7586450245604,"4.082986985598497","da","sa","j9R","ailleurs","d'","que","ADV","PRP","CON:sub","L1","--undefined--","--undefined--","homely","formal",1,"monologue","non_interactive","prepared","semi_media","professional","natural","2008","M","FR","Adv"
"224","hom_2.TextGrid","k",228.8706,228.9824,0.111800000000017,"o~","2","257.2270793482724","241.92723504266206","266.38847324188146","6.808468895448769",510.897753262958,"439.5372545518792",556.223445577487,25.4068154110136,1608.23467659494,1083.26568047615,1997.22097901332,294.977658213275,"5.485808759963336",-200.012069728076,35.6635965989238,"4.967980087872223","k2","do~","_","donc","et","euh","CON:coo","CON:coo","ITJ","L1","--undefined--","--undefined--","homely","formal",1,"monologue","non_interactive","prepared","semi_media","professional","natural","2008","M","FR","Adv"
"225","intfor_1_L2.TextGrid","k",40.2194,40.2765,0.0570999999999984,"o~","i","95.95487984952084","95.32848049517278","97.3939612612364","0.45706514435345263",541.95330619276,"294.97028736900427",1073.16361125925,285.801275026564,1615.50425843577,805.40473716788,2567.19069654688,745.723672678335,"0.4807377960174368",-224.274360648078,4.35968406283741,"4.448922713156399","ki","do~","lEg","donc","_","il","CON:coo","_","PRO:per:sjt","L2","gap","gap","sociolinguistic_interview","formal",2,"dialogue","semi_interactive","non_prepared","non_media","professional","semi_elicited","--undefined--","F","BE","Adv"
"226","intfor_1_L2.TextGrid","a",42.4458,42.5004,0.0546000000000006,"_","l","101.95447050184808","94.29851582372129","105.43477436554768","3.685903234537289",377.954754147204,"309.9528681794027",473.555999641579,37.7228570715741,1260.21328543948,1088.80423643849,1478.39584661568,136.939568628493,"2.879400004071497",-3.01051348582277,23.1613939368687,"6.244512878979611","a","_","lOR","alors","_","vous","ADV","_","PRO:per:sjt","L2","gap","gap","sociolinguistic_interview","formal",2,"dialogue","semi_interactive","non_prepared","non_media","professional","semi_elicited","--undefined--","F","BE","Adv"
"227","intfor_1_L2.TextGrid","a",143.5237,143.557,0.033299999999997,"9~","l","101.28007076963893","97.36455635344986","103.81256570990237","1.6397804800676326",518.282340918096,"430.27697475475054",578.595882842009,43.4112313620208,1239.60367319306,1202.74288796677,1287.8324966893,19.2437230977502,"5.9608046660796985",4.48047160910362,7.17640617225155,"1.330988024347346","a","b9~","lOR","alors","ben","là","ADV","ADV","ADV","L2","gap","gap","sociolinguistic_interview","formal",2,"dialogue","semi_interactive","non_prepared","non_media","professional","semi_elicited","--undefined--","F","BE","Adv"
"228","intfor_1_L2.TextGrid","a",143.7937,144.0432,0.249500000000012,"l","9","117.77215576639529","97.48274071471441","129.0142622176742","10.589891668033156",605.139253346766,"391.28038038483885",681.884399697859,56.5755101739764,1211.60521315871,1117.60893066691,1320.4999667778,60.2675259911446,"5.7647314400812375",-225.03808746717,34.5535948975717,"5.0024582631231835","la","lOR","9Z","là","alors","euh","ADV","ADV","ITJ","L2","gap","gap","sociolinguistic_interview","formal",2,"dialogue","semi_interactive","non_prepared","non_media","professional","semi_elicited","--undefined--","F","BE","Adv"
"229","intfor_1_L2.TextGrid","k",156.8683,156.9834,0.115099999999984,"o","2","--undefined--","--undefined--","--undefined--","--undefined--",986.741955492904,"303.2506844362595",1324.84038428532,292.607755699993,1999.07132872762,1171.25333811944,2421.9179379355,329.233626075695,"-6.2524353819381275",-223.597948301002,0.738490567800709,"4.922877720595941","k2","do~","_","donc","_","euh","CON:coo","_","ITJ","L2","gap","gap","sociolinguistic_interview","formal",2,"dialogue","semi_interactive","non_prepared","non_media","professional","semi_elicited","--undefined--","F","BE","Adv"
"230","intfor_1_L2.TextGrid","a",191.5472,191.5822,0.0349999999999966,"_","l","--undefined--","--undefined--","--undefined--","--undefined--",628.695529088476,"387.3816575204884",771.00821247686,163.061775251241,1309.52440615772,947.032094454312,1490.99891462452,184.09469887051,"0.5049192271636992",-1.93929095146178,1.93466601992501,"2.125256704929019","a","_","lOR","alors","_","là","ADV","_","ADV","L2+L1","L1","L2","sociolinguistic_interview","formal",2,"dialogue","semi_interactive","non_prepared","non_media","professional","semi_elicited","--undefined--","F","BE","Adv"
